Clothing ID,Age,Title,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Active Time,Price
828.0,42,Love this brand,5.0,1,1.0,General,Tops,Blouses,4.169901422806341,59.69241674450153
1075.0,40,Light and airy,4.0,1,3.0,General Petite,Dresses,Dresses,12.860355962203416,92.7519433685681
1086.0,48,Perfect in every way,5.0,1,0.0,General,Dresses,Dresses,12.53029027953459,49.59481249304472
1080.0,66,Pretty,5.0,1,0.0,General,Dresses,Dresses,12.276068212233252,131.50924686086094
952.0,36,Dreamy,5.0,1,0.0,General Petite,Tops,Sweaters,4.294599755103377,73.51057334775075
927.0,59,Not worth the money,1.0,0,4.0,General,Tops,Sweaters,17.596022952484848,46.0802341316736
831.0,48,Piece didn't make sense,2.0,0,0.0,General Petite,Tops,Blouses,7.08446178910833,79.57307687729477
941.0,28,Pretty blush sweater for fall,5.0,1,1.0,General,Tops,Sweaters,4.511373163379147,69.63833596841025
895.0,43,Delicate lace beautiful design,5.0,1,0.0,General Petite,Tops,Fine gauge,5.678194483129754,27.703477952405127
877.0,50,Shriks!,4.0,1,0.0,General Petite,Tops,Knits,8.682004307743094,66.68733319496489
881.0,59,Pull over sweater,2.0,0,2.0,General,Tops,Knits,13.29426722892067,51.57834019804468
999.0,39,Not exactly what i expected,4.0,1,1.0,General,Bottoms,Skirts,16.08981882431947,62.7046677076012
860.0,37,Not for big-busted ladies,3.0,0,1.0,General,Tops,Knits,15.038888361756053,88.4387762377456
974.0,48,Stylish jacket but runs small,5.0,1,0.0,General Petite,Jackets,Jackets,4.562859653726304,121.62640060444404
1081.0,39,Amazing!,5.0,1,6.0,General Petite,Dresses,Dresses,8.41143535119572,97.12367693529316
1015.0,24,Meh,3.0,0,5.0,General Petite,Bottoms,Skirts,21.5183699817159,57.49576467820387
1045.0,33,Stylish,4.0,1,3.0,General,Bottoms,Pants,5.974663464189581,43.94268487551719
1076.0,34,Correct at sale pricing.,4.0,1,3.0,General Petite,Dresses,Dresses,8.811818602658473,67.08502727991221
829.0,30,Beautiful but thin,2.0,0,0.0,General,Tops,Blouses,6.136723098704574,67.54123541879369
1077.0,67,Not for me,4.0,1,0.0,General,Dresses,Dresses,10.243356142311836,56.54545441002095
820.0,44,Cute and comfortable,5.0,1,0.0,General,Tops,Blouses,8.544613314815201,77.73510424513123
1060.0,35,Be warned: these pants snag on everything,1.0,0,3.0,General Petite,Bottoms,Pants,15.35383197204954,75.83070433715034
844.0,69,Ruffled buttondown,4.0,1,7.0,General Petite,Tops,Blouses,16.177497847722716,47.83404330056872
828.0,59,Love,5.0,1,3.0,General,Tops,Blouses,5.704339342103631,26.96161264275224
872.0,49,Gorgeous and useful,5.0,1,5.0,General,Tops,Knits,7.8550452839788765,82.63857566901282
1037.0,44,Not petite,4.0,1,0.0,General,Bottoms,Jeans,8.334218474344281,94.42047345074133
1059.0,26,Runs small,5.0,1,0.0,General,Bottoms,Pants,5.5108318454573375,88.14927539676248
872.0,25,Super cute and chic top,5.0,1,0.0,General,Tops,Knits,3.0324368993920454,45.11428048862827
867.0,27,Soft but thin,4.0,1,0.0,General Petite,Tops,Knits,9.106335130137616,68.44086529226261
829.0,63,Basic black bonus,5.0,1,6.0,General Petite,Tops,Blouses,3.177420366078932,51.5030592320615
1078.0,44,Beutiful dress,4.0,1,8.0,General Petite,Dresses,Dresses,9.412745164040036,99.81530021007624
1096.0,48,Missed the mark!,2.0,0,0.0,General,Dresses,Dresses,12.584405708056565,63.90599078728008
1094.0,39,Bohoranna rhapsody,4.0,1,0.0,General,Dresses,Dresses,6.429117051971637,112.35463507210116
836.0,24,"Pretty, but not for me...",4.0,1,3.0,General,Tops,Blouses,6.313670066454188,31.360717621550883
839.0,28,Pretty but very short,3.0,0,0.0,General,Tops,Blouses,10.75842552962667,51.40802362707694
1094.0,39,Heavy material,3.0,0,0.0,General,Dresses,Dresses,11.02456183506864,119.4684187396999
868.0,42,Perfect warm weather tank with a twist,5.0,1,11.0,General,Tops,Knits,11.118009459723408,46.78378455724878
863.0,70,Great sweater,5.0,1,1.0,General Petite,Tops,Knits,11.566830658029293,70.30178437846263
873.0,47,Nice addition to my wardrobe,5.0,1,2.0,General,Tops,Knits,7.533516317623795,88.19128364903
936.0,38,"Warm, love and classic wardrobe piece",5.0,1,3.0,General Petite,Tops,Sweaters,6.716232270386012,69.74592257607318
854.0,59,Beautiful,5.0,1,1.0,General Petite,Tops,Knits,3.489981748719562,54.79302538337173
1094.0,34,Not good,1.0,0,0.0,General,Dresses,Dresses,27.43518624684366,80.66664298072938
1094.0,35,Perfect maxi dress,5.0,1,8.0,General Petite,Dresses,Dresses,7.865076920005395,75.23558992107974
993.0,42,Amazing!,5.0,1,2.0,General Petite,Bottoms,Skirts,11.257311539789008,67.52864698938828
1123.0,49,Incredible quality and style,5.0,1,0.0,General,Jackets,Outerwear,3.411988938469034,157.10949134388736
862.0,34,Dressed up tee,5.0,1,2.0,General,Tops,Knits,7.953275648909058,56.98298452515844
1008.0,33,Very clingy,5.0,1,0.0,General,Bottoms,Skirts,7.966352827000035,70.85590577609383
1078.0,39,"Cute, definitely needs to be belted",4.0,1,8.0,General Petite,Dresses,Dresses,7.703229711671939,115.75406323985705
1116.0,43,Stellar funky 70's look,5.0,1,2.0,General,Jackets,Outerwear,8.980751539466059,124.3366621331216
965.0,29,Great for business casual,4.0,1,2.0,General,Jackets,Jackets,6.986733576551712,166.60717728924354
1028.0,41,Instant comfort,5.0,1,0.0,General,Bottoms,Jeans,4.016991401951223,60.285947354225165
854.0,35,"Great, casual tank",5.0,1,4.0,General,Tops,Knits,13.595246490087442,58.38989778983538
1056.0,42,Great pants,5.0,1,0.0,General,Bottoms,Pants,6.068657577001881,97.15618880875596
1008.0,48,Heavenly,5.0,1,4.0,General,Bottoms,Skirts,5.443855355020615,50.182617254555424
862.0,55,Shrunk terribly,1.0,0,0.0,General,Tops,Knits,25.933425745176603,46.84413852892784
1081.0,32,Perfect dress,5.0,1,4.0,General,Dresses,Dresses,5.467983115453008,68.73035320896153
895.0,53,Wished it fit,3.0,1,1.0,General,Tops,Fine gauge,14.085471303657837,47.00080873380509
868.0,49,Cute and fits well but a littel see through,5.0,1,0.0,General,Tops,Knits,4.680355884249701,62.81342198826795
940.0,65,Perfect fall cape.....easy to wear!,5.0,1,2.0,General,Tops,Sweaters,14.050233921402391,108.39244215722609
828.0,53,Nice design but too sheer,3.0,0,0.0,General,Tops,Blouses,19.566551402288585,69.65938460634231
1081.0,35,So flattering,5.0,1,0.0,General,Dresses,Dresses,10.144906602606872,96.6072278068425
1008.0,33,"High quality skirt, great price!",5.0,1,2.0,General Petite,Bottoms,Skirts,10.918503723475856,47.51174270963668
875.0,35,Cute blouse,5.0,1,0.0,General,Tops,Knits,4.261057647190143,58.48347100510735
1111.0,36,Timeless elegance!,5.0,1,0.0,General,Dresses,Dresses,8.149907899797375,93.59576784336664
898.0,45,Great length,5.0,1,0.0,General Petite,Tops,Fine gauge,11.876417509274262,46.29014689949913
1081.0,32,A casual workhorse,4.0,1,1.0,General Petite,Dresses,Dresses,12.918998268851396,110.9303087801637
975.0,53,Embroidered beauty,5.0,1,0.0,General Petite,Jackets,Jackets,8.488768807945547,167.90663251505322
1022.0,41,Super flattering!,5.0,1,2.0,General,Bottoms,Jeans,11.298302496022387,123.08640097324184
936.0,33,Love love love!,5.0,1,1.0,General,Tops,Sweaters,10.72558603693655,88.7368905093214
850.0,27,Pretty top,4.0,1,3.0,General,Tops,Blouses,15.755906425209638,77.8969759917407
984.0,38,"Affordable, comfortable jacket",5.0,1,0.0,General,Jackets,Jackets,2.687504430655494,169.97593216818672
1081.0,61,So comfortable!,5.0,1,0.0,General Petite,Dresses,Dresses,11.045910929933166,42.38147351249876
939.0,57,Loved the back detail,5.0,1,0.0,General,Tops,Sweaters,6.583115594924525,100.94602048652077
1027.0,39,Love these!,5.0,1,0.0,General,Bottoms,Jeans,7.419419369932934,132.34871590592547
177.0,34,Great summer staple,5.0,1,2.0,General,Bottoms,Shorts,6.79725377152785,44.221279086897
895.0,39,I just love this!,5.0,1,20.0,General,Tops,Fine gauge,3.0820387522222554,49.32924985089693
1020.0,43,Amazing alternative to a denim skirt!,5.0,1,0.0,General,Bottoms,Skirts,4.264930985164328,74.69884168644641
930.0,41,Wanted to love this,3.0,1,0.0,General,Tops,Sweaters,19.300699496896687,96.53302158156652
1094.0,45,"Pattern is beautiful, just to-die",3.0,0,0.0,General Petite,Dresses,Dresses,15.366503682698632,56.39886102981383
866.0,34,Super soft!!,5.0,1,1.0,General,Tops,Knits,10.316903553571626,63.54555363154168
861.0,49,Cute top,5.0,1,2.0,General,Tops,Knits,2.994063528433232,41.25861032003569
899.0,28,Darker in person,3.0,0,0.0,General Petite,Tops,Fine gauge,10.191380104137597,25.99934560129008
820.0,34,Very flattering but between seasons,4.0,1,0.0,General,Tops,Blouses,6.445662948093094,56.64282640858868
1035.0,31,(mostly) good,4.0,1,4.0,General,Bottoms,Jeans,3.2465904699213075,48.21101529506781
861.0,35,Cute tee,5.0,1,0.0,General,Tops,Knits,7.544717087835403,58.4320423243753
868.0,55,"Super cute--casual top, waffle texture",5.0,1,0.0,General Petite,Tops,Knits,4.169468073606868,56.46834476654579
520.0,45,Special tee,5.0,1,0.0,Intimates,Intimate,Layering,6.582648968085128,50.2365453311841
1056.0,37,Swimming - size down,3.0,1,1.0,General,Bottoms,Pants,21.616221966853725,91.76555484875256
1078.0,61,Great dress!,5.0,1,4.0,General,Dresses,Dresses,6.593901600445681,51.72809378310546
1033.0,63,Love these jeans!,5.0,1,2.0,General,Bottoms,Jeans,7.924770634805799,41.28600811101995
1083.0,26,"Wow, what a dress!",5.0,1,1.0,General,Dresses,Dresses,6.147977660003244,74.5244986681424
867.0,29,"Beautiful, easy top",5.0,1,0.0,General Petite,Tops,Knits,10.088496927111718,50.3878748537567
867.0,69,Beautiful shirt,5.0,1,4.0,General Petite,Tops,Knits,3.958487717132861,74.55965740275741
1047.0,34,Great flowy pant,5.0,1,0.0,General,Bottoms,Pants,11.389652579887487,72.74389317406269
850.0,29,Nice but short,3.0,1,15.0,General Petite,Tops,Blouses,5.801674682176027,46.5327269095513
939.0,43,Amazing sweater,5.0,1,0.0,General Petite,Tops,Sweaters,7.765009175831802,84.75261763431813
1083.0,43,Another beautiful byron lars,4.0,1,0.0,General,Dresses,Dresses,3.288852699438656,53.597492062576336
862.0,62,Practical and pretty,5.0,1,0.0,General Petite,Tops,Knits,12.800803636236994,70.12983175060751
1078.0,35,"Great print, awkward cut",3.0,0,3.0,General,Dresses,Dresses,12.074620796890892,98.82928577193842
1025.0,57,Amazing pair of jeans!!,5.0,1,0.0,General,Bottoms,Jeans,6.307151894598441,71.37726299874186
835.0,43,Lovely lace,5.0,1,0.0,General,Tops,Blouses,8.900688066846454,76.42048880503383
860.0,43,"Comfy, flattering and beautiful!",5.0,1,3.0,General,Tops,Knits,7.05196225999486,102.40222639291936
1059.0,39,Stylish l comfortable l versatile,5.0,1,0.0,General,Bottoms,Pants,7.121682657352484,101.37654942571476
829.0,51,"Classy, sophisticated",5.0,1,4.0,General,Tops,Blouses,4.291440842822826,23.96778956575713
1080.0,62,Keeper!,5.0,1,6.0,General,Dresses,Dresses,5.250331516589892,59.81527226124925
1086.0,39,Cute spring versatile dress,4.0,1,0.0,General Petite,Dresses,Dresses,4.979308597854379,112.18487792110642
836.0,50,Strange fit,3.0,0,12.0,General,Tops,Blouses,6.48060599642771,75.17851102154424
331.0,52,Cute and well made,5.0,1,1.0,Intimates,Intimate,Lounge,4.849601168434418,100.6763352027763
860.0,67,Just as shown,5.0,1,12.0,General,Tops,Knits,12.366189046357055,64.85321118594416
863.0,40,Stylish tee,5.0,1,0.0,General,Tops,Knits,3.166903603388903,52.44071600465097
1078.0,49,Really great fit,5.0,1,1.0,General Petite,Dresses,Dresses,4.8251199509715885,148.52249399292305
882.0,23,Cute shirt!,5.0,1,0.0,General,Tops,Knits,4.087167010588031,90.40417886803624
385.0,39,Soft!,5.0,1,0.0,Intimates,Intimate,Intimates,11.870177369980794,31.688100595726844
1075.0,22,Love these stripes,5.0,1,0.0,General Petite,Dresses,Dresses,12.081344280123636,64.16854252262681
1008.0,43,"Classic, retro culotte style",4.0,1,2.0,General Petite,Bottoms,Skirts,7.068060389064294,53.73594366285677
1024.0,37,Practically perfect,5.0,1,5.0,General,Bottoms,Jeans,5.010031140276132,108.56601359750668
1086.0,39,Comfy work dress,4.0,1,0.0,General,Dresses,Dresses,8.41991756816165,132.9738108913608
1059.0,44,Great spring/summer pants!,5.0,1,2.0,General,Bottoms,Pants,5.265115044060243,89.11341206459396
1081.0,34,"Nice dress, fit is ok",4.0,1,0.0,General Petite,Dresses,Dresses,4.185978488824232,48.57521200093082
1001.0,43,Not as shown,2.0,0,5.0,General,Bottoms,Skirts,26.930763942275885,66.05563703814887
1110.0,36,Lovely!,5.0,1,14.0,General Petite,Dresses,Dresses,6.435746769640522,84.92297517419539
872.0,46,Comfortable fit & cute style,5.0,1,17.0,General Petite,Tops,Knits,3.5299142444551697,40.73388919866797
1100.0,39,Ok,4.0,1,0.0,General Petite,Dresses,Dresses,9.631097320559569,45.48139853161334
825.0,28,Easy elegance,5.0,1,1.0,General Petite,Tops,Blouses,4.156927570844854,62.82357729074224
942.0,39,Wish i could wear it every day!,5.0,1,0.0,General Petite,Tops,Sweaters,4.352687974913996,59.5351974859416
479.0,35,Love these but run small,4.0,1,0.0,General,Bottoms,Shorts,6.05705692592882,51.37017606656295
820.0,35,Great staple top,5.0,1,0.0,General Petite,Tops,Blouses,10.43241965268592,55.41138758965454
872.0,64,This top is versatile.,5.0,1,1.0,General,Tops,Knits,11.924747712862896,38.32141518114488
865.0,55,Comfortable and flattering,5.0,1,0.0,General,Tops,Knits,14.255169747097703,57.09545673332852
1081.0,38,A total dud,1.0,0,17.0,General,Dresses,Dresses,59.00683012046947,108.276994012757
940.0,58,"Nice style, but not on me.",3.0,1,2.0,General,Tops,Sweaters,10.61969694524007,99.76344822490464
1072.0,39,Great casual dress!,4.0,1,0.0,General,Dresses,Dresses,2.8991936248357115,70.52319546355601
834.0,23,Darling,5.0,1,1.0,General,Tops,Blouses,7.883890105918919,24.186062964514647
456.0,42,"Great color, great fit, bring on the sun.",5.0,1,2.0,General,Bottoms,Shorts,6.115725594332407,26.63882707186273
1193.0,47,Cute and comfortable dress!,5.0,1,0.0,General,Dresses,Dresses,3.4486301567060336,117.10467185545582
864.0,31,Too fitted at bottom,2.0,0,7.0,General,Tops,Knits,12.448418875567471,88.80527668363995
830.0,34,Cute but....,4.0,1,0.0,General Petite,Tops,Blouses,6.455043292512765,78.97319188784115
1066.0,39,Tts but long,5.0,1,5.0,General,Bottoms,Pants,8.504148115855747,75.41928866735137
1094.0,42,Great maxi dress,5.0,1,5.0,General,Dresses,Dresses,4.693153992840189,115.96168791799614
824.0,52,Draped plaid buttondown,5.0,1,1.0,General Petite,Tops,Blouses,11.331360746004602,69.91398115854903
1072.0,47,Perfect dress,5.0,1,0.0,General Petite,Dresses,Dresses,11.362629103113417,138.29260014178982
1080.0,50,Odd skirt,3.0,0,0.0,General Petite,Dresses,Dresses,3.5647632283955746,42.87716719605061
1078.0,37,Very comfortable,5.0,1,0.0,General Petite,Dresses,Dresses,6.486514765299644,64.95887415134172
1083.0,28,Grandmas draperies dress,1.0,0,3.0,General,Dresses,Dresses,45.31963383806824,47.043808798880285
1094.0,41,Great for the right figure,4.0,1,7.0,General Petite,Dresses,Dresses,10.22257700326821,125.1225005166714
35.0,52,Breathtaking,5.0,1,1.0,Intimates,Intimate,Intimates,10.601299743009683,48.17254909152114
629.0,53,"Felt short, and i'm short",3.0,1,3.0,General,Bottoms,Shorts,8.41389008639697,27.64835718048627
936.0,72,"Boxy, navy color looks darker than pictured",3.0,0,15.0,General,Tops,Sweaters,9.437995615772508,73.68284856414786
949.0,55,Pilly,1.0,0,0.0,General,Tops,Sweaters,16.394042142379348,98.90068694348444
1056.0,36,Don't let the stock photo deter you!,5.0,1,0.0,General,Bottoms,Pants,10.388435406122287,58.52307045840972
961.0,31,Vest obsessed,5.0,1,9.0,General,Jackets,Jackets,7.139394769423284,163.66738739783807
828.0,67,Very sheer,3.0,1,5.0,General,Tops,Blouses,8.024874608766432,34.76259962230192
825.0,39,Love it,5.0,1,0.0,General,Tops,Blouses,10.45756444292379,31.77836151855466
863.0,28,Love!!,5.0,1,0.0,General,Tops,Knits,3.5886310709128,47.98858626878964
881.0,28,Disappointing - shoulders don't stay down,2.0,0,25.0,General,Tops,Knits,23.08234151866344,91.28419644328302
1078.0,39,Quality issues,3.0,1,0.0,General,Dresses,Dresses,6.212756341086353,96.80438916155728
1078.0,49,"Weird, unflattering cut",2.0,0,0.0,General,Dresses,Dresses,15.602303938671744,84.60798050372311
292.0,35,Make your buns look adorable,5.0,1,0.0,Intimates,Intimate,Swim,9.107712065108876,50.04850779667605
1121.0,48,"Cute, swingy skirted trench coat",4.0,1,3.0,General,Jackets,Outerwear,14.042456885097186,143.75594929908328
873.0,49,Beauty meets comfort,5.0,1,0.0,General,Tops,Knits,2.9963623747345487,107.27342082609042
1025.0,28,Get compliments all the time,5.0,1,0.0,General,Bottoms,Jeans,6.589654904285433,107.70830128841502
907.0,27,Beautiful,5.0,1,2.0,General Petite,Tops,Fine gauge,9.608277475074429,55.14224002032489
854.0,44,This top surprised me!,5.0,1,1.0,General,Tops,Knits,11.562291641661758,46.02060947748893
1056.0,52,So comfortable!,5.0,1,0.0,General Petite,Bottoms,Pants,5.976942852841368,45.67348305778658
862.0,51,You can dress the stop up or down..,5.0,1,2.0,General,Tops,Knits,2.918462905903866,61.66989959099462
758.0,61,Not as pictures,1.0,0,0.0,Intimates,Intimate,Intimates,20.36396340188952,52.15429348614343
863.0,48,Super soft!,5.0,1,0.0,General,Tops,Knits,8.061707283591213,61.89000550394292
1094.0,34,Cute and easy,5.0,1,0.0,General,Dresses,Dresses,7.395894632422594,64.82281070747342
835.0,42,Beautiful!,5.0,1,0.0,General Petite,Tops,Blouses,5.199700795203768,25.727343669627537
1037.0,47,Too bad!,3.0,1,0.0,General,Bottoms,Jeans,10.252756480488207,59.46200430148323
1035.0,33,My new go to jeans,5.0,1,5.0,General,Bottoms,Jeans,9.366363156573788,65.15321123293049
1094.0,45,Great dress,5.0,1,2.0,General,Dresses,Dresses,2.710394678992059,69.49731201601078
1035.0,42,The denim god's answered my prayers!,5.0,1,2.0,General Petite,Bottoms,Jeans,4.255896503845555,111.11186149297784
1094.0,56,Thin material,3.0,1,0.0,General Petite,Dresses,Dresses,6.829583410856825,126.67803178232572
936.0,66,Lovely long cardi,4.0,1,0.0,General,Tops,Sweaters,9.186003119835478,92.01885428480864
860.0,56,Great summer t,4.0,1,1.0,General Petite,Tops,Knits,4.827129605050871,94.50256653898428
829.0,74,Great for summer,4.0,1,18.0,General,Tops,Blouses,8.166096222218512,60.05819168343531
967.0,39,Love this!,5.0,1,0.0,General,Jackets,Jackets,3.3162407284093,102.194180091831
1096.0,53,Beautiful dress!!,5.0,1,0.0,General,Dresses,Dresses,2.187091121104781,143.812493220524
829.0,24,Cute shirt but really strange design,2.0,0,3.0,General Petite,Tops,Blouses,26.676809600491413,42.88702302410999
895.0,41,"Why don't you look good on me, lovely cardigan?",4.0,1,0.0,General,Tops,Fine gauge,14.217194788038602,34.46653639978568
1135.0,37,Love this skirt,5.0,1,3.0,General,Trend,Trend,7.647458188834338,60.65621132835853
611.0,48,Hot summer night outfit,5.0,1,1.0,General Petite,Bottoms,Pants,9.431908079069933,68.20565070264725
300.0,37,Love the sleeves,5.0,1,7.0,Intimates,Intimate,Lounge,11.608686555835336,112.7452243347668
1035.0,49,Absolutely in love,5.0,1,0.0,General,Bottoms,Jeans,10.219448367590797,129.87327517945965
936.0,38,Beautiful sweater,4.0,1,12.0,General,Tops,Sweaters,5.195088525217054,104.83392637101235
1025.0,27,Great jeans!,5.0,1,0.0,General Petite,Bottoms,Jeans,5.098545769723568,59.48346534776884
864.0,62,Feminine and pretty!,5.0,1,0.0,General,Tops,Knits,13.42403765342476,62.25811854008987
907.0,49,Perfect for me,5.0,1,1.0,General Petite,Tops,Fine gauge,9.556524879162245,45.96244614541211
1022.0,52,Ag stevie jeans,5.0,1,2.0,General,Bottoms,Jeans,4.568862892305301,43.29686946267208
985.0,65,Perfect fall jacket,5.0,1,0.0,General,Jackets,Jackets,11.730935577066491,176.771133830061
1086.0,37,Love it!,5.0,1,0.0,General,Dresses,Dresses,3.822444748860118,80.28484352966288
246.0,55,Cute and sporty,2.0,0,1.0,Intimates,Intimate,Swim,15.441697830533126,57.1454509720856
907.0,31,Trimmed myself with bows,5.0,1,0.0,General Petite,Tops,Fine gauge,11.512607548390402,57.26004894514136
800.0,29,Cute and airy,4.0,1,1.0,Intimates,Intimate,Intimates,2.488037014078177,79.79103745047111
1088.0,35,Lovely concept,3.0,1,1.0,General,Dresses,Dresses,14.176345277005057,109.80261266981374
1068.0,39,Love!,5.0,1,4.0,General Petite,Bottoms,Pants,5.397922074418627,58.599156700702224
829.0,66,Nope,3.0,0,0.0,General Petite,Tops,Blouses,9.947094226259791,36.11454348616442
187.0,30,Beautifully created,5.0,1,0.0,Intimates,Intimate,Legwear,3.817597620497875,66.57032121595802
1022.0,56,Great fit,5.0,1,0.0,General,Bottoms,Jeans,11.94062941872,90.68841369090023
829.0,55,Simply gorgeous!!,5.0,1,10.0,General,Tops,Blouses,11.19690732070983,66.93633433849948
868.0,46,Cute and comfortable,4.0,1,3.0,General,Tops,Knits,13.331803231971415,52.90821783556208
1098.0,51,Shapeless tent,1.0,0,2.0,General,Dresses,Dresses,47.8630099044686,148.31604527846412
870.0,44,This shirt looks amazing,5.0,1,0.0,General Petite,Tops,Knits,2.8692517805600573,91.94670662983825
1092.0,35,Great everyday dress,4.0,1,1.0,General,Dresses,Dresses,7.220341186038246,132.19026752943128
1086.0,46,Run don't walk to buy this,5.0,1,4.0,General Petite,Dresses,Dresses,13.096780598440985,132.00263204622638
862.0,25,Cute top,5.0,1,0.0,General Petite,Tops,Knits,12.867575810604366,72.19455085452086
1095.0,32,"Close, but no cigar",3.0,0,0.0,General Petite,Dresses,Dresses,19.47541250861472,74.16681630740533
875.0,65,Softness and comfort,5.0,1,1.0,General,Tops,Knits,3.8830785449836975,106.20838094398528
841.0,28,Just doesn't fit right,1.0,0,2.0,General,Tops,Blouses,35.45319279287671,55.91084874400567
1086.0,58,My birthday dress!,5.0,1,0.0,General,Dresses,Dresses,10.74804973419071,110.39302561490202
1100.0,38,Beautiful print,4.0,0,9.0,General,Dresses,Dresses,16.082869172266307,122.11531100828054
872.0,33,Great comfortable shirt,4.0,1,0.0,General,Tops,Knits,6.831421251524024,102.64472252432375
1104.0,47,My new favorite dress,5.0,1,0.0,General,Dresses,Dresses,5.209714346553928,124.52776797225
841.0,53,Dry clean only!,3.0,1,6.0,General,Tops,Blouses,14.149542500426616,76.66483234292559
277.0,49,"Great swimsuit, but only if you have a small bust.",4.0,1,0.0,Intimates,Intimate,Swim,10.123557450063506,45.29032103812432
1094.0,61,Pretty in person,4.0,1,1.0,General,Dresses,Dresses,9.353378294973302,108.68200470443188
664.0,34,Very cute & comfy!,4.0,1,4.0,Intimates,Intimate,Sleep,12.163556514840373,49.75924564083736
865.0,23,Great shirt,5.0,1,0.0,General,Tops,Knits,2.824777934130794,77.24753215520118
1033.0,36,My new every day jeans,5.0,1,1.0,General,Bottoms,Jeans,5.734846540032442,56.95144000083684
867.0,30,Not my cup of tee,1.0,0,0.0,General,Tops,Knits,54.89858986959408,50.85579516433599
1086.0,35,Comfy cute.,5.0,1,2.0,General,Dresses,Dresses,13.032004381219105,52.05274778996278
